fazla_kilo,tarih,cim,pist,grup,kgs,en_iyi_derece_farkli_hipodrom,hipodrom_key,hava_durumu,son800,en_iyi_derece,fark,gec_cikis_boy,agf1_sira,kum,kosu_kodu,cins_detay,handikap,sonuc,son6,agf1,gece,mesafe,at_adi,jokey_kodu,ganyan,agf2,yas,kilo,apranti_kilo_indirimi,cim_pist_agirlik,kum_pist_agirlik,no,at_key,jokey_adi,yaris_key,nem,sahip_adi,sahip_kodu,antrenor_adi,antrenor_kodu,yetistirici_adi,derece,sicaklik,yaris_kosu_key,saat,son20,kosmaz,at_sayisi,taki,agf2_sira,start
0,26/04/2024,Normal,sentetik,4 ve Yukarı Araplar,9,false,ISTANBUL,Çok Bulutlu,0.53.80-0.53.12,1.39.85,,,3,Normal,209368,Handikap 16,59,5,K9K9K3K2K2K8,14.02,true,1500,ÇAĞLAYANŞELALE,94,"8,10",13.78,7y a k,56.5,0,3.3,0,7,f8c3558baab8a7644027ce6129770710,AKIN SÖZEN,20e94e4087306e7ac90daf231683f3d9,71,İSRAFİL FELHAN,15833,ÖMER GÜNELİ,488,FEME HAY.TAR.LTD.ŞTİ.,1.41.69,19,c0b96de2c39382e463dd17e7aec4a83c,19:30,18,false,10,KG DB SK,3,6
1,26/04/2024,Normal,cim,4 Yaşlı Araplar,13,true,ISTANBUL,Çok Bulutlu,0.52.92-0.51.36,1.34.27,,,<nil>,Normal,209366,KV-6,63,9,K2K1K0K2K2K3,<nil>,true,1400,DEMİRYUMAK,94,"28,65",2.10,4y k k,55,0,3.3,0,6,fb15ae30a8e34ad6838bf759f3b9b8f6,AKIN SÖZEN,20e94e4087306e7ac90daf231683f3d9,71,HÜLYA TEMEL,10582,CENGİZ AYDOĞAN,1227,HÜLYA TEMEL,1.36.86,19,c3935479b1058ded32043cc094088807,20:00,18,false,10,KG DB SK,6,9
1,07/02/2024,,kum,4 Yaşlı Araplar,42,false,SANLIURFA,Puslu,0.56.76-0.57.40,1.28.16,,,12,Normal,207785,KV-7,44,6,K3K4K3K7K2K6,1.03,true,1200,MUŞFIRTINASI,2486,"69,40",<nil>,4y k  a,54,0,0,0,10,10f6bd08deff342313bd59d0c00e1c6e,AHMET HASAN BAYAR,7d74844ec02171de32fffaec95a5f94c,81,GÜNAYDIN SAÇAN,3206,SALİH BECENE,2965,KUTBETTİN SAÇAN,1.27.11,10,578f50743b2a2919ea236f3d496a384a,19:30,15,false,13,KG K,<nil>,9
0.1,21/04/2024,Normal,cim,4 Yaşlı Araplar,15,false,ADANA,Açık,0.55.20-0.53.88,,Baş,,5,Normal,209259,ŞARTLI 19,27,4,C9K5K8K0K9C3,5.48,true,1800,QUATRO,2493,"11,10",6.00,4y a  a,56,0,3.3,0,9,77ca07f6d8a450f7f3c32142589d38e0,ERCAN ÇANKAYA,e5756968308aa5e1003a5120f9fa5d4d,39,ERKUT ŞAHİN,848,YAVUZ AKDAŞ,963,ERKUT ŞAHİN,2.04.79,27,687ec56ce7dfe488c6794ceda453c7cb,19:30,14,false,12,KG DB SK,5,4
0,20/04/2024,,kum,4 Yaşlı Araplar,17,true,ANTALYA,Açık,0.49.12-0.49.05,1.25.29,,,7,Nemli,209236,ŞARTLI 2,39,5,C0C6C2K7K6K0,3.59,true,1200,IRMAK BEYİ,43,"9,25",4.78,4y a  a,55,0,0,0,7,a8aec4507303331df1988506bc1d28a9,İLKER SOYAD,031dbe482a423517810049c39e66661c,59,HÜSEYİN BECENE,16617,KENAN KORKMAZ,2968,ZÜBEYDE ÇEÇAN,1.23.36,20,5945f883c9d4dc3667a289f3f875acd6,18:30,13,false,9,KG K DB,6,5
0,17/04/2024,Normal,sentetik,4 ve Yukarı Araplar,7,false,ISTANBUL,Çok Bulutlu,0.54.56-0.53.40,1.33.82,,,3,Normal,209179,Handikap 15,59,8,K8K9K9K3K2K2,15.43,false,1400,ÇAĞLAYANŞELALE,3054,"4,85",<nil>,7y a k,57,3,3.3,0,4,f8c3558baab8a7644027ce6129770710,ALİ MEHDİ ALTIN,a533713e964340ba5e66d4e1fea45d1a,52,İSRAFİL FELHAN,15833,ÖMER GÜNELİ,488,FEME HAY.TAR.LTD.ŞTİ.,1.35.02,21,28048702e10845205a92d86a37ef1dea,14:00,19,false,14,KG DB SK,<nil>,10
0.3,15/04/2024,,kum,4 Yaşlı Araplar,14,false,SANLIURFA,Az Bulutlu,1.03.08-1.03.48,2.25.24,,3 Boy,7,Normal,209139,Handikap 15,47,10,K6K1K5K2K7K9,4.01,true,1900,MUŞFIRTINASI,2693,"21,35",<nil>,4y k  a,58,1,0,0,2,10f6bd08deff342313bd59d0c00e1c6e,ALİ ŞENBAHAR,2087b63b06aff6749f646f620b63cf37,30,GÜNAYDIN SAÇAN,3206,SALİH BECENE,2965,KUTBETTİN SAÇAN,2.38.53,26,5811fa7aa519373b131831f4c7c68120,18:30,16,false,10,KG K,<nil>,9
0,14/04/2024,Normal,kum,3 Yaşlı İngilizler,15,false,IZMIR,Açık,0.53.64-0.53.40,,3 Boy,,5,Normal,209106,Maiden,,3,K7,5.90,false,1600,REAL EFFECT,2869,"9,55",6.43,3y k  e,58,0,3.3,0,5,5f636d353990d09c23577bc6aa8d93f5,ALİ YILDIZ,a5b28b92002594719d9883ba85f5ea2c,28,TRACY KAYAHAN,7577,ŞAKİR ÇELİK,470,TRACY KAYAHAN,1.44.90,24,085f1a2c83dd5d5dbfbfa60e0744c734,16:00,19,false,10,KG,4,2
0,07/04/2024,Normal,kum,4 ve Yukarı İngilizler,28,false,ADANA,Hafif Yağmurlu,0.52.40-0.53.76,,,,8,Normal,208988,G 1,81,7,K4K3K4K3K1K2,3.43,true,2100,MEMORY REMAINS,94,"26,10",3.67,4y d  a,58,0,3.3,0,10,10c3e55641d4ea2f06ae19c1b6fa086c,AKIN SÖZEN,fac661b09b962cf353b6088978d464fb,56,YÜKSEL GÖKTÜRK,9256,İSMET TEKİNALP,47,YÜKSEL GÖKTÜRK,2.19.49,25,fef0be4af56791945192802f3df968b0,20:00,19,false,12,DB,8,4
0,06/04/2024,Normal,cim,4 Yaşlı Araplar,28,false,ADANA,Açık,0.54.32,,3 Boy,,<nil>,Normal,208961,Maiden,17,3,C9K5K8K0K9,<nil>,false,1300,QUATRO,1104,"6,75",8.21,4y a  a,58,0,3.3,0,5,77ca07f6d8a450f7f3c32142589d38e0,VELAT DEMİR,2dbefe3d814e7d242eb5b7990adaccea,54,ERKUT ŞAHİN,848,YAVUZ AKDAŞ,963,ERKUT ŞAHİN,1.28.65,26,4713fcd4be55bec2f02799f7368c6c18,17:30,15,false,9,KG DB SK,5,4
1.1,04/04/2024,,kum,3 Yaşlı İngilizler,28,false,KOCAELI,Parçalı Bulutlu,0.53.09-0.53.00,,5 Boy,,<nil>,Normal,208921,KV-6,63,2,C0K6K3K9K1K4,<nil>,true,2000,WAR COMANDER,2701,"9,55",6.28,3y d  e,54,0,0,0,4,08997662dad3ad006fbc654c9d477293,GÖRKEM ÖZÇELİK,6cf78f1625a09a6bb73b1814fa17ebb6,28,NİMET ARİF KURTEL,10039,HAKAN YÜZBAŞI,439,MOZ.ORG.TAR.HAY.SAN.TİC.A.Ş.,2.09.92,23,de0a919d80884d97dd9b31044d9f8958,20:00,19,false,6,,5,1
0,02/04/2024,Normal,kum,3 Yaşlı İngilizler,16,false,ADANA,Açık,0.52.64-0.53.60,2.07.80,1 Boy,,<nil>,Normal,208886,Maiden,39,2,C5K9K4K2K2,<nil>,false,1900,LUKA MAGIC,107,"3,15",29.66,3y d  e,58,0,3.3,0,5,941a5324485c4791306196e9a8088f78,AHMET ÇELİK,0e37c5644c53185caf4accd10d91ceac,33,YÜKSEL GÖKTÜRK,9256,İSMET TEKİNALP,47,YÜKSEL GÖKTÜRK,2.05.98,29,7ae5696c9267d2b90ea752c98185e80f,17:30,19,false,10,KG DB SK,1,6
0,02/04/2024,,sentetik,3 Yaşlı İngilizler,18,false,ANTALYA,Açık,0.49.88-0.50.60,,3 Boy,,1,Normal,208888,KV-8,86,1,K3K2K1K2K1K3,34.96,true,2000,COUNTACH,2714,"1,80",<nil>,3y d  e,60,0,0,0,1,87d33fc2256e0dadfacad0d3f3956de6,VEDAT ABİŞ,c8f9a9f97d7c02d1e1307859e61043f0,32,GÜLİZAR YANIK,18375,OZAN BULUT,2929,KAAN KÖYLÜ,2.04.97,28,3c07c71cf3c9bf20560de9f9180ab0de,21:00,19,false,5,SK,<nil>,1
0.6,30/03/2024,,sentetik,4 ve Yukarı Araplar,10,false,ISTANBUL,Açık,0.53.76-0.55.20,1.39.85,Yarım Boy,,<nil>,Normal,208857,SATIŞ 2,57,3,K9K9K2K8K9K9,<nil>,true,1500,ÇAĞLAYANŞELALE,1465,"29,55",<nil>,7y a k,57,0,0,0,4,f8c3558baab8a7644027ce6129770710,OKAN GÖKÇE,c9efd5919f53ae1810bf0d06330196a5,50,İSRAFİL FELHAN,15833,ÖMER GÜNELİ,488,FEME HAY.TAR.LTD.ŞTİ.,1.41.32,21,ee19c0caa7eb3549e5e4f7ca03d0d032,16:45,13,false,12,KG DB SK,<nil>,1
2,18/03/2024,,kum,4 ve Yukarı Araplar,12,true,SANLIURFA,Yağmurlu,1.01.92-1.02.96,2.31.00,Yarım Boy,,5,Sulu,208629,Handikap 15,29,2,K0K0K7K6K0K1,11.03,true,2100,KOPKAPTAR,2696,"8,25",<nil>,9y a  a,50,0,0,0,11,0f847aae1764632db4cb52a6500ef2ca,BURHAN SARIDAL,b6d70a429556a77aa81fac7055fc089a,92,EMRAH CANPOLAT,17492,MEHMET ALİ SUBAY,2722,BÜLENT ÇONAY,2.37.53,10,315de6f084bf9c139c9fc3ce65f21527,19:00,20,false,11,KG SK,<nil>,7
0.1,16/03/2024,,sentetik,4 ve Yukarı Araplar,7,false,ISTANBUL,Çok Bulutlu,0.52.40-0.53.32,2.25.77,,,8,Normal,208567,Handikap 16,60,9,K2K0K9K9K2K8,2.56,true,2100,ÇAĞLAYANŞELALE,1491,"31,60",<nil>,7y a k,58,1,0,0,3,f8c3558baab8a7644027ce6129770710,ZÜLFÜKAR KARABULUT,5dc4bdb4618025e079bc930865fc2d92,64,İSRAFİL FELHAN,15833,ÖMER GÜNELİ,488,FEME HAY.TAR.LTD.ŞTİ.,2.30.22,12,88558c675eefcccfc80678a4af931603,19:00,15,false,9,KG K DB,<nil>,1
1,13/03/2024,,kum,4 Yaşlı Araplar,9,false,SANLIURFA,Parçalı Bulutlu,0.55.68-0.56.04,1.27.11,4 Boy,5 Boy,<nil>,Normal,208474,ŞARTLI 3,45,2,K2K6K6K6K1K5,<nil>,true,1200,MUŞFIRTINASI,2696,"14,55",<nil>,4y k  a,53,3,0,0,5,10f6bd08deff342313bd59d0c00e1c6e,BURHAN SARIDAL,6b92b6478c73bb29cc0f9b31c2d641a1,34,GÜNAYDIN SAÇAN,3206,SALİH BECENE,2965,KUTBETTİN SAÇAN,1.23.82,19,13b06750e409493836b1c72476fe73bd,17:45,19,false,10,KG K,<nil>,1
0,13/03/2024,,kum,3 Yaşlı İngilizler,229,false,SANLIURFA,Parçalı Bulutlu,0.57.72-0.59.32,,8 Boy,,<nil>,Normal,208469,Maiden,,2,C7,<nil>,true,1900,ÖZAY SILAŞARA,2378,"21,15",<nil>,3y a  d,56,0,0,0,5,baffcdddcaae638c675f71a7e502944a,İSA AKYAVUZ,6b92b6478c73bb29cc0f9b31c2d641a1,34,ALAETTİN ÖZCAN,9607,MEHMET ALİ SUBAY,2722,CEVDET AYIKÖZ,2.11.78,19,f4ccc76f14dddbc2ec0f62950575e99c,18:30,19,false,8,KG SK,<nil>,6
0,26/02/2024,,kum,3 Yaşlı İngilizler,32,false,BURSA,Çok Bulutlu,0.55.88-0.56.12,,"2,5 Boy","1,5 Boy",3,Normal,208124,ŞARTLI 4,60,1,C6C4C0K6K3K9,23.95,false,1900,WAR COMANDER,1337,"2,45",<nil>,3y d  e,58,0,0,0,3,08997662dad3ad006fbc654c9d477293,NEVZAT AVCİ,00e3a78bede6a35381f650876d5a11af,58,NİMET ARİF KURTEL,10039,HAKAN YÜZBAŞI,439,MOZ.ORG.TAR.HAY.SAN.TİC.A.Ş.,2.07.58,15,e52a9d90b61a25ce6cd3476810df86fe,14:30,14,false,5,,<nil>,1
0,09/06/2024,Normal,cim,3 Yaşlı İngilizler,14,false,ISTANBUL,Açık,0.46.44-0.47.56,,,,9,Normal,210292,G 2,88,6,K1K3K1K4C4C7,0.79,false,2200,COUNTACH,2493,"85,65",0.67,3y d  e,58,0,3.3,0,5,87d33fc2256e0dadfacad0d3f3956de6,ERCAN ÇANKAYA,37ee6301193742cadd75f88f8d4ec7fd,39,GÜLİZAR YANIK,18375,CASIM KATI,2430,KAAN KÖYLÜ,2.16.77,29,d3093806aa5b64ad0a64c6acecb94b6d,16:30,17,false,13,SK,9,1
0,07/06/2024,Normal,kum,3 Yaşlı İngilizler,53,true,BURSA,Çok Bulutlu,0.54.08,2.07.95,,,<nil>,Normal,210255,Handikap 14,41,11,K2K2K7K1K2K8,<nil>,false,1900,SON OF SAVER,437,"14,30",2.67,3y d  e,59,0,3.3,0,7,69d2208ac0e05883e0df95129c2a9449,MEHMET AKYAVUZ,ec2c2cbf3ee7d056543fa60ce07db1ac,65,ERHAN AK,13398,İBRAHİM HALİL BAYDAN,1331,AHMET BAKIR,2.23.59,27,783f2af7901bf2de7ba2849e3f54a593,17:30,18,false,11,KG,9,7
0,05/06/2024,,kum,3 ve Yukarı İngilizler,7,false,ELAZIG,Açık,0.53.40,1.16.66,,,2,Normal,210213,Handikap 16,61,9,K5K3K5K4K6K3,15.55,true,1200,TRADER,267,"6,10",<nil>,4y a  a,61,0,0,0,3,b943f555efa190e98a9a7f89f13018b4,FERİT YARDIMCI,c7e242bd563a0d417c76bc8261bb1242,16,HÜSEYİN BECENE,16617,VEDAT ÖNDER,2487,SEVGİ SELÇUKOĞLU,1.20.75,35,d57be18c785f43acd8546138b5cd2bf8,19:00,16,false,14,DB SKG SK,<nil>,12
0,03/06/2024,,kum,3 Yaşlı İngilizler,14,false,SANLIURFA,Açık,0.55.56-0.57.24,2.11.78,,,<nil>,Normal,210170,Handikap 15,46,5,K2K1K2K4K2K1,<nil>,true,1900,ÖZAY SILAŞARA,2378,"3,35",19.50,3y a  d,58.5,0,0,0,4,baffcdddcaae638c675f71a7e502944a,İSA AKYAVUZ,627c78cbc4c44bc8a1d690157f7ab9ea,11,ALİ ÇİZİK,15875,MEHMET EMİN SARIDAL,2717,CEVDET AYIKÖZ,2.10.42,37,ee9d4f473b6f473ac19aab1aa7852e7b,20:00,20,false,9,KG DB SK,1,3
0,01/06/2024,,sentetik,4 ve Yukarı Araplar,23,false,ANTALYA,Açık,0.56.40-0.54.96,,,,7,Normal,210145,Handikap 14,39,11,K7K6K0K5K4K7,6.94,true,1700,IRMAK BEYİ,1500,"8,50",<nil>,4y a  a,58,0,0,0,6,a8aec4507303331df1988506bc1d28a9,MÜSLÜM BAYDAN,4d63e672f49483c66bcf19aa189caa32,37,HÜSEYİN BECENE,16617,KENAN KORKMAZ,2968,ZÜBEYDE ÇEÇAN,2.01.57,30,91d9320fb626fb242dc41a6d9f42b575,20:30,10,false,11,KG K DB,<nil>,10
1.5,01/06/2024,Normal,cim,3 Yaşlı İngilizler,9,false,ANKARA,Az Bulutlu,0.47.56,,"5,5 Boy",,3,Normal,210130,Handikap 15,43,1,K2K2K2K3K2K3,16.93,false,2200,LUKA MAGIC,958,"4,65",<nil>,3y d  e,52.5,0,3.3,0,4,941a5324485c4791306196e9a8088f78,MÜSLÜM ÇELİK,5a11c88fe01e04ebae07f13360eeed77,48,YÜKSEL GÖKTÜRK,9256,İSMET TEKİNALP,47,YÜKSEL GÖKTÜRK,2.18.99,23,e00158e9b8e4a3d8e5eb8e718b4d8b04,13:00,17,false,7,KG DB SK,<nil>,2
0,10/05/2024,Normal,sentetik,4 ve Yukarı Araplar,5,false,ISTANBUL,Çok Bulutlu,0.52.96-0.53.84,1.19.13,,,5,Normal,209657,Handikap 16,59,5,K3K2K2K8K5K0,9.66,true,1200,ÇAĞLAYANŞELALE,94,"9,70",9.40,7y a k,60.5,0,3.3,0,3,f8c3558baab8a7644027ce6129770710,AKIN SÖZEN,223ebfca76fe0b881541502e512369dd,66,İSRAFİL FELHAN,15833,ÖMER GÜNELİ,488,FEME HAY.TAR.LTD.ŞTİ.,1.20.62,18,0c392f51e8de1e290c5d8a39b52d8e93,19:00,16,false,12,KG DB SK,4,1
0,10/05/2024,Normal,cim,3 Yaşlı İngilizler,19,false,ISTANBUL,Çok Bulutlu,0.48.48-0.48.96,,,,4,Normal,209651,KV-8,65,13,K3K9K1K4K2K6,0.99,true,2100,WAR COMANDER,2708,"8,50",0.89,3y d  e,58,0,3.3,0,13,08997662dad3ad006fbc654c9d477293,MUHAMMED MİR BİLGİN,223ebfca76fe0b881541502e512369dd,66,NİMET ARİF KURTEL,10039,HAKAN YÜZBAŞI,439,MOZ.ORG.TAR.HAY.SAN.TİC.A.Ş.,2.17.90,18,d1a2693e22dad1913da5b110e601af57,19:30,17,false,13,,4,11
1.8,08/05/2024,,kum,3 ve Yukarı İngilizler,9,false,ELAZIG,Açık,0.53.44-0.55.16,1.16.66,"4,5 Boy",,5,Normal,209607,ŞARTLI 5,61,4,K3K5K3K5K3K5,6.88,true,1200,TRADER,1504,"14,00",<nil>,4y a  a,55,0,0,0,8,b943f555efa190e98a9a7f89f13018b4,İSA KATAR,6aa7a725b9bb76a65120e0ee204574e1,23,HÜSEYİN BECENE,16617,VEDAT ÖNDER,2487,SEVGİ SELÇUKOĞLU,1.19.52,22,506dbb92487177daa443e58de9c21d6a,21:00,17,false,8,DB SKG SK,<nil>,7
2,06/05/2024,,kum,4 Yaşlı Araplar,14,false,SANLIURFA,Çok Bulutlu,1.00.56,1.38.99,,7 Boy,6,Normal,209565,ŞARTLI 5,45,5,K5K2K7K9K0K3,6.00,true,1400,MUŞFIRTINASI,2696,"10,00",5.91,4y k  a,53,2,0,0,7,10f6bd08deff342313bd59d0c00e1c6e,BURHAN SARIDAL,f2fd8cc246a579c36663b027d35a0b1c,51,GÜNAYDIN SAÇAN,3206,SALİH BECENE,2965,KUTBETTİN SAÇAN,1.43.33,18,31a981ad03e7fbed50486e82cfe03eef,19:30,14,false,15,KG K,6,11
1.1,05/05/2024,Normal,cim,3 Yaşlı Araplar,,false,ADANA,Yağmurlu,0.53.40-0.53.76,,,,7,Normal,209538,Maiden,,6,,2.89,true,1100,DERBEDER ALİ,2872,"19,40",<nil>,3y a  e,55,2,3.3,0,3,6f1f80424712c4b5745ed1fa9080a364,AZİZ AKDEMİR,6f43f322c51ae924cc23ebf28598e0da,81,İSMAİL GÜRLER,8625,YUNUS TUNCAY,2506,İSMAİL GÜRLER,1.15.76,17,3b0f82a90dc5f9918015bb67e4011663,18:30,20,false,11,SKG SK,<nil>,7
2,02/05/2024,,sentetik,4 Yaşlı Araplar,12,false,ANTALYA,Az Bulutlu,0.55.24-0.54.80,,"5,5 Boy",,6,Normal,209492,Handikap 16,39,4,C6C2K7K6K0K5,4.31,true,1400,IRMAK BEYİ,2985,"11,50",<nil>,4y a  a,50,0,0,0,3,a8aec4507303331df1988506bc1d28a9,İLKER AKIN,6deeae11bbd0c429013b0117cad2dcd4,46,HÜSEYİN BECENE,16617,KENAN KORKMAZ,2968,ZÜBEYDE ÇEÇAN,1.37.38,27,673661d818bdfc787eebe14af4dfdbeb,17:15,12,false,8,KG K DB,<nil>,2
0,30/04/2024,,kum,3 Yaşlı İngilizler,68,true,KOCAELI,Çok Bulutlu,0.49.14-0.49.58,1.17.41,"1,5  Boy",1 BOY,3,Normal,209444,ŞARTLI 3,44,2,K1,8.78,true,1200,ROTARACTOR,1461,"6,60",<nil>,3y d  e,58,0,0,0,3,2a8078deb3d2dfd3989594ff1380d6ee,ALİCAN İNCİ,a5222530e0cd09c61d5cbd54b23223ad,72,OKTAY FERHAN BİTİRMİŞ,17779,BARIŞ TOPCU,2647,MUSTAFA REŞAT AKKAN,1.15.20,17,e8d7ae45a930d68dc2a049e1fdc84525,18:30,20,false,8,K DS,<nil>,8
0.8,29/04/2024,,kum,3 ve Yukarı İngilizler,14,true,SANLIURFA,Açık,0.51.52-0.51.96,1.16.66,,,5,Normal,209435,ŞARTLI 4,61,5,K5K3K5K3K5K3,11.12,true,1200,TRADER,2378,"5,40",<nil>,4y a  a,55,0,0,0,11,b943f555efa190e98a9a7f89f13018b4,İSA AKYAVUZ,cfa24b2628031e4c2a0d8b1ef9b7527d,19,HÜSEYİN BECENE,16617,MEHMET KAYA,2830,SEVGİ SELÇUKOĞLU,1.17.46,32,8f50f717aac13fa5d252d3024902c079,20:00,17,false,13,DB SKG SK,<nil>,5
0,27/04/2024,,sentetik,3 Yaşlı İngilizler,22,true,ANTALYA,Çok Bulutlu,0.49.00-0.48.44,1.22.22,1 Boy,,6,Normal,209381,Maiden,27,3,K8K8K7K6K3K7,4.04,true,1300,DERKO,2701,"18,95",4.39,3y d  e,58,0,0,0,4,4befd135e6346428a367ba7c1fa076ab,GÖRKEM ÖZÇELİK,ea6a5da4d8b9f6fcbbdcced02efe4e14,24,BAHAR BAŞ,12096,AYKUT ECEVİT BAŞ,94,SELAHADDİN DİNÇEL,1.20.60,28,b1a5cc64a788f5ed224d71f77723156b,18:30,11,false,14,KG DB,6,4
0,21/04/2024,,sentetik,3 Yaşlı İngilizler,19,false,ISTANBUL,Parçalı Bulutlu,0.46.32-0.47.64,,Boyun,,1,Normal,209250,KV-9,88,4,K2K1K2K1K3K1,25.70,false,2000,COUNTACH,2714,"2,60",27.69,3y d  e,58,0,0,0,2,87d33fc2256e0dadfacad0d3f3956de6,VEDAT ABİŞ,73ffbca539f6b7ff3845c288a88acb50,73,GÜLİZAR YANIK,18375,TUBA ÖZTÜRK TİMUR,2520,KAAN KÖYLÜ,2.03.99,14,43fc77f34cdbc1495ad9579da80834ac,16:30,20,false,12,SK,1,8
0,21/04/2024,,sentetik,3 Yaşlı İngilizler,17,false,ISTANBUL,Parçalı Bulutlu,0.46.32-0.47.64,,,,5,Normal,209250,KV-9,65,6,K6K3K9K1K4K2,1.57,false,2000,WAR COMANDER,889,"11,60",1.40,3y d  e,58,0,0,0,10,08997662dad3ad006fbc654c9d477293,AYHAN KURŞUN,73ffbca539f6b7ff3845c288a88acb50,73,NİMET ARİF KURTEL,10039,HAKAN YÜZBAŞI,439,MOZ.ORG.TAR.HAY.SAN.TİC.A.Ş.,2.04.09,14,43fc77f34cdbc1495ad9579da80834ac,16:30,18,false,12,,6,4
0.1,18/04/2024,,kum,3 Yaşlı Araplar,,false,ANTALYA,Çok Bulutlu,0.54.88-0.54.20,,"3,5 Boy",Yarım boy,3,Normal,209181,ŞARTLI 1,,3,,14.19,true,1000,KOSAVALI YİĞİT,2385,"7,15",<nil>,3y a  e,57,0,0,0,4,f27407f05260b09c1dbd209e46b47abd,MERTCAN ÇELİK,dd16a41112d3934aaba18b5eb0577736,64,YUNUS KARAKOÇ,19573,FETHİ AHMET YEŞİLBUDAK,1063,ERKUT ŞAHİN,1.11.01,22,e219c5b83f17428cba386d847f9bd6b1,16:45,20,false,11,KG K,<nil>,3
0,15/04/2024,,kum,3 ve Yukarı İngilizler,117,true,SANLIURFA,Az Bulutlu,0.53.72,1.31.01,Yarım Boy,,<nil>,Normal,209134,ŞARTLI 2,61,3,K0K5K3K5K3K5,<nil>,true,1400,TRADER,2378,"8,15",9.21,4y a  a,55,0,0,0,8,b943f555efa190e98a9a7f89f13018b4,İSA AKYAVUZ,2087b63b06aff6749f646f620b63cf37,30,HÜSEYİN BECENE,16617,SALİH BECENE,2965,SEVGİ SELÇUKOĞLU,1.31.92,26,643bd50c3e9b1245bf91575768854811,21:30,17,false,16,DB SKG SK,6,6
0,15/04/2024,,kum,3 Yaşlı İngilizler,25,false,BURSA,Açık,0.54.40-0.54.76,,,,<nil>,Normal,209129,Handikap 14,41,8,K2K2K2K7K1K2,<nil>,false,2000,SON OF SAVER,2708,"4,50",21.67,3y d  e,60.5,0,0,0,3,69d2208ac0e05883e0df95129c2a9449,MUHAMMED MİR BİLGİN,62c2082dea66256a690b103afa82f8d8,51,ERHAN AK,13398,İBRAHİM HALİL BAYDAN,1331,AHMET BAKIR,2.26.46,22,a83612b808ba6f049c1721e7cc71083a,16:30,19,false,8,KG,2,5
0,10/04/2024,,sentetik,4 ve Yukarı Araplar,4,false,ISTANBUL,Açık,0.54.52,1.33.82,Boyun,,6,Normal,209051,Handikap 15,57,2,K2K8K9K9K3K2,7.82,false,1400,ÇAĞLAYANŞELALE,3055,"11,05",<nil>,7y a k,57.5,3,0,0,3,f8c3558baab8a7644027ce6129770710,HALİM YİĞİT ÜNVER,27a3449f61f2c1fa0566c0a4c65bf062,76,İSRAFİL FELHAN,15833,ÖMER GÜNELİ,488,FEME HAY.TAR.LTD.ŞTİ.,1.34.69,17,890d8a115a0ea5555f1b1d8eec2b2380,17:30,15,false,12,KG DB SK,<nil>,8
0,09/04/2024,,sentetik,3 Yaşlı İngilizler,28,false,ANTALYA,Çok Bulutlu,0.49.96-0.50.08,2.06.33,"1,5  Boy",,<nil>,Normal,209023,ŞARTLI 3,41,1,K5C7K5K6K2K1,<nil>,true,2000,DAYWALKER,2708,"1,25",<nil>,3y d  e,60,0,0,0,1,a916084588dba595ef985689786ec8eb,MUHAMMED MİR BİLGİN,521e6c96b7bf053a866c45d2b025b30b,50,NİMET ARİF KURTEL,10039,RAMAZAN BİRDAL,2827,NİMET ARİF KURTEL,2.08.25,21,0a07fc3c0b30f46852e95c5d7bfe2e23,17:45,20,false,7,KG DB SK,<nil>,6
0.7,06/04/2024,,sentetik,4 ve Yukarı Araplar,7,false,ISTANBUL,Parçalı Bulutlu,0.56.28-0.55.40,2.25.77,2 Boy,,5,Normal,208967,ŞARTLI 5,57,2,K9K2K8K9K9K3,8.22,true,2100,ÇAĞLAYANŞELALE,1465,"12,20",<nil>,7y a k,56.5,0,0,0,4,f8c3558baab8a7644027ce6129770710,OKAN GÖKÇE,9fff542e3668ed10d6637ce0f6f2ddc3,50,İSRAFİL FELHAN,15833,ÖMER GÜNELİ,488,FEME HAY.TAR.LTD.ŞTİ.,2.25.71,20,0fe5ace51a342ce97006072f9fe83ade,20:00,12,false,7,KG K DB,<nil>,3
0,05/04/2024,,sentetik,3 Yaşlı İngilizler,10,false,ANTALYA,Az Bulutlu,0.49.68,,,,<nil>,Normal,208935,Maiden,27,7,K5K8K8K7K6K3,<nil>,false,1600,DERKO,2390,"24,15",3.13,3y d  e,56,2,0,0,1,4befd135e6346428a367ba7c1fa076ab,SERKAN YILDIZ,15cb21b8df0a72e0f81ab5668e4a550e,26,BAHAR BAŞ,12096,AYKUT ECEVİT BAŞ,94,SELAHADDİN DİNÇEL,1.41.79,24,70beee2836312c2eb8d2fe9587631f62,18:00,12,false,13,KG DB,8,7
2,03/04/2024,,kum,4 ve Yukarı Araplar,9,true,SANLIURFA,Açık,1.01.76-1.02.78,1.37.86,,,1,Normal,208909,Handikap 15,41,5,K7K6K0K1K2K1,17.27,true,1400,KOPKAPTAR,2693,"3,75",<nil>,9y a  a,56.5,1,0,0,8,0f847aae1764632db4cb52a6500ef2ca,ALİ ŞENBAHAR,712830bcbbabcc31d6e3981b4cfa7d0c,17,EMRAH CANPOLAT,17492,MEHMET ALİ SUBAY,2722,BÜLENT ÇONAY,1.44.26,27,4d9180638a71c86d642ae8abebda5b49,19:00,20,false,11,KG SK,<nil>,4
